Reading	X	Y	Z	L*	a*	b*	380.000	390.000	400.000	410.000	420.000	430.000	440.000	450.000	460.000	470.000	480.000	490.000	500.000	510.000	520.000	530.000	540.000	550.000	560.000	570.000	580.000	590.000	600.000	610.000	620.000	630.000	640.000	650.000	660.000	670.000	680.000	690.000	700.000	710.000	720.000	730.000
27	1.155323	1.209822	1.166753	10.629634	-0.368237	-2.454482	1.08906	1.08889	1.08871	1.08852	1.08845	1.31899	1.42448	1.45327	1.44955	1.47297	1.49708	1.48358	1.41804	1.35876	1.30257	1.22611	1.14021	1.0932	1.11941	1.20584	1.26192	1.26561	1.21942	1.14874	1.09168	1.0685	1.05995	1.058	1.07632	1.11288	1.14285	1.19964	1.25209	1.34387	1.43651	1.59069
28	1.252817	1.315871	1.251427	11.386031	-0.496718	-2.293177	1.13035	1.13011	1.12985	1.12956	1.12941	1.39233	1.51452	1.55503	1.55427	1.59052	1.64223	1.61239	1.5471	1.47783	1.42013	1.33472	1.23946	1.18193	1.21516	1.31297	1.38059	1.38405	1.32868	1.24891	1.1815	1.14756	1.14803	1.15774	1.1642	1.20818	1.25499	1.2778	1.34633	1.41193	1.47416	1.63794
29	1.414306	1.491614	1.389454	12.554648	-0.685943	-2.035494	1.24443	1.24413	1.2438	1.24345	1.24322	1.51607	1.6662	1.71514	1.72684	1.76917	1.8483	1.8448	1.75039	1.68029	1.61446	1.51097	1.40013	1.33763	1.3764	1.49383	1.57305	1.57633	1.5132	1.41327	1.33644	1.2963	1.29115	1.28709	1.30089	1.34437	1.39766	1.42451	1.50863	1.56906	1.66475	1.77693
30	1.645949	1.741224	1.575249	14.066039	-0.853266	-1.619872	1.36441	1.36396	1.36348	1.36296	1.36258	1.67762	1.86593	1.93329	1.96171	2.02823	2.1268	2.13293	2.04398	1.96148	1.88323	1.76517	1.62822	1.55319	1.60145	1.74888	1.85003	1.85899	1.77791	1.6567	1.56031	1.51018	1.50404	1.49927	1.51974	1.55047	1.61431	1.65789	1.73081	1.81589	1.8586	1.99109
31	1.888852	2.000358	1.765369	15.489125	-0.942450	-1.235776	1.63604	1.63565	1.63524	1.63479	1.63442	1.84483	2.05295	2.14151	2.18986	2.28794	2.40418	2.4188	2.33242	2.24712	2.16073	2.02198	1.86322	1.78085	1.83982	2.01633	2.14496	2.15063	2.05433	1.90855	1.79792	1.74281	1.7254	1.72654	1.74179	1.79032	1.84225	1.94395	2.02188	2.06993	2.10757	2.17833
32	2.116759	2.243173	1.919209	16.714899	-1.009399	-0.690615	1.68657	1.68598	1.68534	1.68464	1.68405	1.97614	2.21424	2.31733	2.38433	2.49966	2.65935	2.68889	2.59372	2.50157	2.40826	2.25619	2.08434	1.98926	2.06411	2.2726	2.42266	2.43395	2.32031	2.15496	2.03148	1.96977	1.94286	1.94003	1.96145	2.01979	2.06553	2.1927	2.27313	2.31443	2.36923	2.4372

33	2.113839	2.240901	1.916068	16.703852	-1.026178	-0.678490	1.66171	1.66109	1.66041	1.65967	1.65906	1.97278	2.2103	2.31719	2.38073	2.5007	2.65378	2.68283	2.59531	2.49939	2.40671	2.25423	2.08228	1.98809	2.06146	2.27076	2.42097	2.4302	2.31897	2.15232	2.02673	1.96565	1.94078	1.93542	1.95395	2.01034	2.06491	2.18457	2.28584	2.30354	2.34784	2.38741
34	0.524907	0.528649	0.577541	4.775268	0.613042	-2.670664	0.635969	0.636068	0.636176	0.636293	0.636464	0.714018	0.747095	0.740167	0.719716	0.69627	0.669699	0.62994	0.602887	0.568874	0.549996	0.529332	0.506638	0.495559	0.496586	0.509194	0.516225	0.528039	0.530598	0.513801	0.501508	0.507804	0.51759	0.53064	0.547568	0.562818	0.604888	0.661888	0.742989	0.846749	0.984606	1.15674
35	1.272124	1.016264	0.822471	9.126201	9.844682	0.274767	0.940477	0.940475	0.940473	0.940471	0.940561	1.09752	1.14325	1.12525	1.05057	0.928001	0.838254	0.746481	0.654995	0.593701	0.596205	0.585053	0.562594	0.625379	0.842535	1.162	1.41534	1.5509	1.58238	1.5787	1.57524	1.56853	1.57571	1.5849	1.58905	1.59142	1.59989	1.62212	1.64682	1.69274	1.80264	1.89862
36	1.187968	1.446093	0.959490	12.261165	-6.333053	3.411134	0.783786	0.783172	0.782504	0.781779	0.781075	0.924827	1.02458	1.05355	1.10243	1.2761	1.48732	1.60731	1.63797	1.63922	1.63626	1.61737	1.59674	1.573	1.54918	1.52753	1.47424	1.38952	1.2539	1.08624	0.955244	0.889473	0.864095	0.843795	0.867636	0.930565	1.0177	1.12132	1.20534	1.34636	1.43118	1.61612
37	0.720181	0.853802	1.286377	7.712362	-4.161531	-9.083783	1.10791	1.10795	1.10799	1.10804	1.10825	1.38168	1.54342	1.6287	1.6669	1.68136	1.66058	1.60271	1.51984	1.4192	1.29422	1.12945	0.9577	0.797679	0.676199	0.616543	0.58164	0.5664	0.558616	0.539826	0.53065	0.541361	0.567181	0.592947	0.626795	0.655997	0.706282	0.757157	0.81317	0.889749	1.01731	1.19184
